Ağırlık(kg),İşlemci Arttırılmış Frekans(GHz),İşlemci Çekirdek Sayısı,İşlemci Temel Frekans(GHz),İşlemci Önbelleği(MB),Ram(Bellek) Boyutu(GB),Ram(Bellek) Frekansı(MHz),Ekran Boyutu(inç),Harici Ekran Kartı Belleği(GB),İşlemci Skoru,Medyan Fiyat,Ekran Kartı Skoru
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.17299150127095797,0.26451989740203674
0.033320610687022904,0.0012903225806451613,0.0,0.12765957446808512,0.15625,0.0078125,0.2759375,0.14814814814814814,0.041666666666666664,0.02606659388646288,0.17170770534315866,0.0
0.04896946564885496,0.0012258064516129032,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,0.125,0.02606659388646288,0.19096464426014842,0.6238667242298804
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.17941048090995457,0.26451989740203674
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.16721441959586103,0.26451989740203674
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.18582946054895114,0.03618863803743301
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.1678563175597607,0.26451989740203674
,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.2759375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.17941048090995457,0.01381517129288671
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.16270187690964644,0.03618863803743301
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.16721441959586103,0.26451989740203674
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.16978201145145969,0.26451989740203674
0.051641221374045795,0.0011290322580645162,0.625,0.4893617021276595,0.53125,0.0546875,0.359375,0.14814814814814814,0.125,0.022479257641921394,0.1819780727655532,0.941768037179064
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.17170770534315866,0.6997485841988978
0.04896946564885496,0.0012258064516129032,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,0.125,0.02606659388646288,0.18005237887385422,0.6238667242298804
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.16914011348756003,0.26451989740203674
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.19032274629624873,0.26451989740203674
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.16079543995686446,0.6997485841988978
0.033702290076335885,0.001032258064516129,0.0,0.12765957446808512,0.09375,0.0078125,0.234375,0.14814814814814814,,0.02606659388646288,0.1646468277402624,0.1746450973918785
0.021106870229007636,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.2421875,0.2759375,0.0888888888888889,,0.013746724890829695,0.16707962102344212,0.1746450973918785
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.17876858294605488,0.26451989740203674
0.024541984732824432,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.062962962962963,,0.013746724890829695,0.19014301486635685,
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.18390376665725217,0.26451989740203674
0.021106870229007636,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.2421875,0.2759375,0.0888888888888889,,0.01014410480349345,0.165410686317303,0.1746450973918785
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.1633630318124631,0.26451989740203674
0.051641221374045795,0.0011290322580645162,0.625,0.4893617021276595,0.53125,0.0546875,0.359375,0.14814814814814814,0.125,0.022479257641921394,0.1768428890543559,0.941768037179064
0.051641221374045795,0.0011290322580645162,0.625,0.4893617021276595,0.53125,0.1171875,0.359375,0.14814814814814814,0.125,0.022479257641921394,0.19032274629624873,0.26451989740203674
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.2421875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.1723496033070583,0.26451989740203674
0.04896946564885496,0.0012258064516129032,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,0.125,0.02606659388646288,0.18069427683775388,0.6238667242298804
,0.0010967741935483872,0.25,0.23404255319148937,0.34375,,0.359375,0.14814814814814814,0.125,0.023525109170305675,0.16489716794618328,0.26451989740203674
,0.0010967741935483872,0.25,0.23404255319148937,0.34375,,0.359375,0.14814814814814814,0.125,0.023525109170305675,0.17073843941767017,0.26451989740203674
0.031412213740458016,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.31765625,0.14814814814814814,0.041666666666666664,0.01014410480349345,0.15951164402906515,0.01381517129288671
0.02530534351145038,0.0010967741935483872,0.125,0.3404255319148936,0.21875,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.025020742358078604,0.16046807199527563,0.03618863803743301
0.006221374045801524,0.0011935483870967743,0.125,,0.34375,0.0546875,,0.0888888888888889,,0.013746724890829695,0.2334839653888618,
0.07034351145038167,0.001161290322580645,0.375,0.276595744680851,0.71875,0.2421875,0.359375,0.14814814814814814,0.20833333333333334,0.025424672489082967,0.21715408118725446,0.3774538436142926
,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0546875,0.609375,0.0888888888888889,,0.013852620087336245,0.21640947954913087,0.1746450973918785
0.04515267175572518,,,,,0.0546875,0.5259375,0.0888888888888889,,,0.23714278378308984,0.1746450973918785
0.05927480916030534,0.0011935483870967743,0.375,0.46808510638297873,0.59375,0.0546875,0.609375,0.14814814814814814,0.2916666666666667,0.024709606986899564,0.2082573754076052,0.5446834446504304
0.012328244274809164,,0.375,,,0.0546875,0.44265625,0.062962962962963,,,0.20379618455850257,0.1746450973918785
0.05698473282442748,0.0011935483870967743,0.75,0.276595744680851,0.71875,0.1171875,0.609375,0.16666666666666674,0.20833333333333334,0.027994541484716154,0.20549721416283667,0.3774538436142926
0.013091603053435118,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.5259375,0.062962962962963,,0.013746724890829695,0.21437466300356894,
0.07034351145038167,0.001161290322580645,0.375,0.276595744680851,0.71875,0.0546875,0.359375,0.14814814814814814,0.20833333333333334,0.025424672489082967,0.20273705291806815,0.3774538436142926
0.07034351145038167,0.001161290322580645,0.375,0.276595744680851,0.71875,0.2421875,0.359375,0.14814814814814814,0.20833333333333334,0.025424672489082967,0.20878373173800294,0.3774538436142926
0.065,0.0011935483870967743,0.375,0.46808510638297873,0.46875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.024709606986899564,0.22548591675867205,0.3774538436142926
0.016526717557251908,0.0008,0.375,0.3021276595744681,0.46875,0.0546875,,0.062962962962963,,0.0155382096069869,0.2323478059927594,0.1746450973918785
0.05087786259541984,0.001161290322580645,0.375,0.6382978723404255,0.71875,0.0546875,0.359375,0.21111111111111114,0.125,0.025424672489082967,0.2079107505070994,0.26451989740203674
0.05087786259541984,0.0011935483870967743,0.375,0.46808510638297873,0.46875,0.0546875,0.609375,0.14814814814814814,0.20833333333333334,0.024709606986899564,0.22144837856574318,0.5446834446504304
0.065,0.0011935483870967743,0.375,0.46808510638297873,0.46875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.024709606986899564,0.2227450124528205,0.3774538436142926
0.05469465648854961,0.001161290322580645,0.25,0.7659574468085105,0.53125,0.0546875,0.359375,0.14814814814814814,0.20833333333333334,0.025424672489082967,0.22112742958379336,0.3774538436142926
0.05087786259541984,0.001161290322580645,0.375,,0.71875,0.0546875,0.359375,0.21111111111111114,0.2916666666666667,0.025424672489082967,0.20379618455850257,0.5118724128298245
0.05698473282442748,0.0011935483870967743,0.75,0.276595744680851,0.71875,0.0546875,0.609375,0.16666666666666674,0.20833333333333334,0.027994541484716154,0.19795491308701568,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.23076231802192723,0.3774538436142926
,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.0546875,0.609375,0.16296296296296298,0.9583333333333334,0.013746724890829695,0.2607646288545973,0.35457246616044896
0.03904580152671756,0.001161290322580645,0.375,0.4893617021276595,0.46875,0.1171875,0.359375,0.16296296296296298,0.20833333333333334,0.023725982532751093,0.2054651192646417,0.3774538436142926
0.027977099236641222,0.0012903225806451613,0.125,0.723404255319149,0.34375,0.0546875,0.359375,0.14814814814814814,0.20833333333333334,0.02606659388646288,0.23336842375535985,0.3774538436142926
0.05087786259541984,0.001161290322580645,0.25,,0.53125,0.1171875,0.359375,0.14814814814814814,0.4583333333333333,0.025424672489082967,0.20719824376717078,0.3774538436142926
0.03942748091603053,0.0012258064516129032,0.125,,0.34375,0.0546875,0.359375,0.14814814814814814,0.20833333333333334,0.02606659388646288,0.2928916219477752,0.3774538436142926
0.04706106870229008,0.0012258064516129032,0.75,0.5531914893617021,0.71875,0.0546875,0.359375,0.21111111111111114,0.20833333333333334,0.021170305676855895,0.24550029527306338,0.3774538436142926
0.008893129770992367,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.5259375,0.062962962962963,,0.034101528384279475,0.25855649985878243,
0.042099236641221366,0.001161290322580645,0.375,0.276595744680851,0.71875,0.1171875,0.359375,0.14814814814814814,0.125,0.025424672489082967,0.2417451921842504,0.024227340833481464
0.07034351145038167,0.001161290322580645,0.375,0.276595744680851,0.71875,0.1171875,0.359375,0.14814814814814814,0.20833333333333334,0.025424672489082967,0.2107286825686189,0.3774538436142926
0.05698473282442748,0.0011935483870967743,0.75,0.276595744680851,0.71875,0.1171875,0.609375,0.16666666666666674,0.20833333333333334,0.027994541484716154,0.2099904999101343,0.3774538436142926
0.05927480916030534,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.125,0.027994541484716154,0.20404652476442345,0.26451989740203674
0.0233969465648855,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.1171875,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.22562071533109096,0.1746450973918785
0.04896946564885496,0.0011935483870967743,0.25,0.5319148936170213,0.71875,0.0546875,,0.14814814814814814,0.125,0.027994541484716154,0.22071019590725857,0.26451989740203674
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.0546875,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.2073266233599507,0.14277370038347256
0.031412213740458016,0.0012258064516129032,0.75,0.574468085106383,0.71875,0.0234375,0.609375,0.14814814814814814,0.125,0.025424672489082967,0.22542814594192107,0.024227340833481464
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.1171875,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.21214085808919814,0.14277370038347256
0.027595419847328245,0.0012258064516129032,0.75,0.5531914893617021,0.71875,0.0546875,0.359375,0.14814814814814814,0.125,0.021170305676855895,0.2174878681284823,0.26451989740203674
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.0546875,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.21888078671014455,0.14277370038347256
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.1171875,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.23107684802423806,0.14277370038347256
0.016526717557251908,,0.375,0.46808510638297873,0.46875,0.0234375,0.5259375,0.051851851851851864,,0.008043668122270742,0.20379618455850257,0.1746450973918785
0.05469465648854961,0.001161290322580645,0.25,0.3191489361702127,0.53125,0.0546875,0.359375,0.14814814814814814,0.20833333333333334,0.025424672489082967,0.21579967648342618,0.3774538436142926
0.05469465648854961,0.001161290322580645,0.25,0.3191489361702127,0.53125,0.1171875,0.359375,0.14814814814814814,0.20833333333333334,0.025424672489082967,0.22337407245744217,0.3774538436142926
0.05087786259541984,0.001161290322580645,0.25,,0.53125,0.2421875,0.359375,0.14814814814814814,0.4583333333333333,0.025424672489082967,0.2197152540632141,0.3774538436142926
0.03904580152671756,0.001161290322580645,0.375,0.4893617021276595,0.59375,0.1171875,0.359375,0.16296296296296298,0.20833333333333334,0.023725982532751093,0.22363083164300201,0.3774538436142926
0.042099236641221366,0.001161290322580645,0.375,0.276595744680851,0.71875,0.1171875,0.359375,0.14814814814814814,0.125,0.025424672489082967,0.23844583664980615,0.024227340833481464
0.06614503816793893,0.0010967741935483872,0.375,0.46808510638297873,0.46875,0.1171875,0.359375,0.21111111111111114,0.2916666666666667,0.02199235807860262,0.21475980178190876,0.5118724128298245
0.05927480916030534,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.1171875,0.609375,0.14814814814814814,0.125,0.027994541484716154,0.19490589775849232,0.26451989740203674
0.04324427480916031,0.0012903225806451613,0.25,0.3404255319148936,0.34375,,0.31765625,0.14814814814814814,0.2916666666666667,0.025424672489082967,0.1958687447043418,0.3516265840465246
,0.0012580645161290325,0.625,0.5531914893617021,0.75,0.0546875,0.609375,0.14814814814814814,0.125,0.03273689956331877,0.2496276991809382,0.4433298626101531
0.05469465648854961,0.0005483870967741936,0.25,,0.34375,0.2421875,0.2759375,0.14814814814814814,0.20833333333333334,0.023525109170305675,0.22722546024084012,0.3774538436142926
0.029122137404580153,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.14814814814814814,,0.013746724890829695,0.20084987290420314,
,0.0012258064516129032,0.75,0.574468085106383,0.71875,0.0546875,0.609375,0.14814814814814814,0.041666666666666664,0.025424672489082967,0.21454797545382187,0.05818117175000633
,0.0012258064516129032,0.75,0.574468085106383,0.71875,0.0546875,0.609375,0.14814814814814814,,0.025424672489082967,0.2056576886538116,
0.014618320610687028,0.0011935483870967743,0.125,0.12765957446808512,0.34375,0.0078125,0.359375,0.0888888888888889,0.125,0.02606659388646288,0.20348165455619174,0.03618863803743301
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.0234375,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.20668472539605104,0.14277370038347256
0.05469465648854961,0.0005483870967741936,0.25,,0.34375,0.1171875,0.2759375,0.14814814814814814,0.20833333333333334,0.023525109170305675,0.22337407245744217,0.3774538436142926
0.02377862595419848,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.2421875,0.359375,0.14814814814814814,,0.013852620087336245,0.21223714278378308,
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.19338459958405013,0.3774538436142926
0.05927480916030534,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.125,0.027994541484716154,0.21469561198551879,0.26451989740203674
0.042099236641221366,0.001161290322580645,0.375,,0.71875,0.0546875,0.359375,0.14814814814814814,0.125,0.025424672489082967,0.22870182555780932,0.024227340833481464
0.02377862595419848,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.2421875,0.359375,0.14814814814814814,,0.013852620087336245,0.20418132333684239,
,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0546875,0.359375,0.062962962962963,,0.013852620087336245,0.20097183351734407,
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.2125837676842889,0.3774538436142926
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.0234375,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.216152720363571,0.14277370038347256
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0234375,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.20443166354276324,0.3774538436142926
0.015000000000000005,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.2421875,0.359375,0.0888888888888889,,0.013852620087336245,0.20534315865150077,0.1746450973918785
0.02377862595419848,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.2421875,0.359375,0.14814814814814814,,0.013852620087336245,0.21699360669627957,
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.0546875,0.609375,0.14814814814814814,0.125,0.013746724890829695,0.2150293989267466,0.14277370038347256
0.042099236641221366,0.001161290322580645,0.375,,0.71875,0.0546875,0.359375,0.14814814814814814,0.125,0.025424672489082967,0.22902277453975917,0.024227340833481464
0.015000000000000005,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.2421875,0.359375,0.0888888888888889,,0.013852620087336245,0.21640947954913087,
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.2055999178370606,0.03618863803743301
0.015000000000000005,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0546875,,0.062962962962963,,0.013852620087336245,0.20049682902405833,
0.031412213740458016,0.0012258064516129032,0.375,,0.71875,0.1484375,0.359375,0.14814814814814814,0.125,0.03137554585152838,0.2188037589544766,0.024227340833481464
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0234375,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.20880940765655892,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0234375,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.20880940765655892,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0859375,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.2186497034431407,0.3774538436142926
0.0650763358778626,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.125,0.027994541484716154,0.21474696382263075,0.6997485841988978
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.21591521811692813,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0859375,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.2140986468790921,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.23574986520142757,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0234375,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.21913754589570442,0.3774538436142926
0.0650763358778626,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.125,0.027994541484716154,0.20579248722623053,0.6997485841988978
0.0650763358778626,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.125,0.027994541484716154,0.20822528050941022,0.6997485841988978
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0703125,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.20844994479677512,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0703125,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.2154466326032814,0.3774538436142926
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.19588800164325879,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.21856625670783372,0.3774538436142926
0.010419847328244277,,0.375,,,0.0234375,,0.07407407407407407,,0.0155382096069869,0.20700567437800088,0.1746450973918785
0.010419847328244277,,0.375,,,0.0234375,,0.07407407407407407,,0.0155382096069869,0.20700567437800088,0.1746450973918785
0.030267175572519085,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0546875,0.359375,0.14814814814814814,,0.013852620087336245,0.20819318561121525,
0.05698473282442748,0.0011935483870967743,0.75,0.276595744680851,0.71875,0.1171875,0.609375,0.16666666666666674,0.20833333333333334,0.027994541484716154,0.19779443859604076,0.3774538436142926
,0.001032258064516129,0.125,,0.21875,0.0234375,,0.12592592592592594,,0.009650655021834062,0.22166662387346908,
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.23151333863968984,0.3774538436142926
0.026068702290076334,0.0011935483870967743,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,,0.013746724890829695,0.2304670449585334,
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.1171875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.20588235294117646,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0703125,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.22209669550928185,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0859375,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.22393894266567385,0.3774538436142926
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.21630677587490693,0.3774538436142926
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.21508075076385857,0.3774538436142926
0.031412213740458016,0.0012258064516129032,0.375,,0.71875,0.2421875,0.359375,0.14814814814814814,0.125,0.03137554585152838,0.22904203147867616,0.024227340833481464
,0.0012258064516129032,0.625,0.5319148936170213,0.53125,0.0546875,0.609375,0.0888888888888889,0.041666666666666664,0.017853711790393013,0.20904049092356278,0.05818117175000633
0.031412213740458016,0.0012258064516129032,0.375,,0.71875,0.1484375,0.359375,0.14814814814814814,0.125,0.03137554585152838,0.2264872775823555,0.024227340833481464
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.2184186201761368,0.3774538436142926
0.06423664122137404,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0546875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.19505353429018923,0.3774538436142926
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.0546875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.22056897835520065,0.3774538436142926
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.20291678434796004,0.03618863803743301
0.013473282442748095,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.1796875,0.359375,0.0888888888888889,,0.013852620087336245,0.20727527152283873,
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0859375,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.20316712455388092,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0859375,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.20461781395229414,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.19702416103936118,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.20140832413279586,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.21895781446581253,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0859375,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1952717795979151,0.03618863803743301
0.04896946564885496,0.0011935483870967743,0.25,0.5319148936170213,0.71875,0.0234375,0.359375,0.14814814814814814,0.125,0.027994541484716154,0.22185919326263898,0.6997485841988978
0.065,0.0011935483870967743,0.75,0.5319148936170213,0.71875,0.2421875,0.609375,0.14814814814814814,0.20833333333333334,0.027994541484716154,0.24014044727450123,0.3774538436142926
0.027595419847328245,0.0012258064516129032,0.75,0.5531914893617021,0.71875,0.0546875,0.609375,0.14814814814814814,0.125,0.021170305676855895,0.20838575500038514,0.26451989740203674
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.19957891493568183,0.03618863803743301
0.013473282442748095,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.1796875,0.359375,0.0888888888888889,,0.013852620087336245,0.20269212006059517,
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.20140832413279586,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0859375,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.19965594269134979,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.20629316763807226,0.03618863803743301
,0.0012258064516129032,0.375,0.3191489361702127,0.71875,0.0234375,0.359375,0.14814814814814814,0.125,0.03137554585152838,0.20344955965799677,0.1746450973918785
0.042099236641221366,0.001161290322580645,0.375,0.276595744680851,0.71875,0.0703125,0.359375,0.14814814814814814,0.125,0.025424672489082967,0.22325853082394023,0.024227340833481464
0.042099236641221366,0.001161290322580645,0.375,0.276595744680851,0.71875,0.0546875,,0.14814814814814814,0.125,0.025424672489082967,0.2208706703982335,0.1746450973918785
0.013473282442748095,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.1171875,0.359375,0.0888888888888889,,0.013852620087336245,0.2210183069299304,
0.013473282442748095,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.1796875,0.359375,0.0888888888888889,,0.013852620087336245,0.2125901866639279,
0.013473282442748095,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0859375,0.359375,0.0888888888888889,,0.013852620087336245,0.21460574627057283,
0.042099236641221366,0.001161290322580645,0.375,0.276595744680851,0.71875,0.0703125,,0.14814814814814814,0.125,0.025424672489082967,0.22325853082394023,0.1746450973918785
0.042099236641221366,0.001161290322580645,0.375,0.276595744680851,0.71875,0.0546875,,0.14814814814814814,0.125,0.025424672489082967,0.22485043777441138,0.1746450973918785
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.204919505995327,0.03618863803743301
0.03255725190839695,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0859375,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.19965594269134979,0.03618863803743301
