Bellek Boyutu(GB),İşlemci Üreticisi,Ekran Kartı Modeli,uri,Ürün Adı,En Düşük Fiyat,Medyan Fiyat,Ekran Kartı Skoru,Cluster Label,Cosine Similar,1.NearestNeighbor,2.NearestNeighbor
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-aorus-geforce-rtx-3080-xtreme-10g-gv-n3080aorus-x-10gd-10gb-gddr6x-320bit-dx12-gaming-ekran-karti-fiyatlari,731419082",Gigabyte Aorus GeForce RTX 3080 Xtreme 10G GV-N3080AORUS X-10GD 10GB GDDR6X 320Bit DX12 Gaming Ekran Kartı,27068.07,30684.0,25.389,2,28,353,537
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-geforce-rtx-3080-gamingpro-oc-10-gb-320-bit-ekran-karti-fiyatlari,657377435",Palit Geforce RTX 3080 Gamingpro OC 10 GB 320 Bit Ekran Kartı,21532.5,21532.0,25.389,2,537,41,285
24.0,NVIDIA,GeForce RTX 3090 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-rtx3090ti-black-trio-24g-gddr6x-hdmi-dp-384-bit-ekran-karti-fiyatlari,1765640590",MSI Geforce RTX3090TI Black Trio 24G GDDR6X HDMI DP 384 Bit Ekran Kartı,50795.35,54732.0,29.847,1,286,286,405
12.0,NVIDIA,GeForce RTX 2060 12GB,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-rtx-2060-ventus-12g-oc-12gb-gddr6-192bit-dx12-gaming-ekran-karti-fiyatlari,1479361247",MSI GeForce RTX 2060 Ventus 12G OC 12GB GDDR6 192Bit DX12 Gaming Ekran Kartı,9216.65,9217.0,15.829,2,9,146,244
2.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-nvidia-geforce-gt-730-2gb-128bit-ddr3-dx11-gt730-2gd3-ekran-karti-fiyatlari,814748",Asus Nvidia GeForce GT 730 2GB 128Bit DDR3 DX11 GT730-2GD3 Ekran Kartı,1889.59,1890.0,9.641,0,282,509,505
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3070-eagle-8gb-gddr6-256bit-nvidia-ekran-karti-fiyatlari,884799838",GIGABYTE GeForce RTX 3070 EAGLE 8GB GDDR6 256Bit Nvidia Ekran Kartı,18299.0,18299.0,22.449,2,136,527,484
4.0,NVIDIA,GeForce GTX 1050 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-elsa-nvidia-geforce-gtx-1050-ti-4gb-gddr5-128-bit-ekran-karti-fiyatlari,794712997",Elsa NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 128 Bit Ekran Kartı,4199.0,5699.0,6.296,0,252,192,445
8.0,NVIDIA,GeForce RTX 2060 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-nvidia-geforce-rtx-2060-super-windforce-gv-n206swf2-8gd-8gb-192bit-gddr6-pci-e-3-0-ekran-karti-fiyatlari,496744759",Gigabyte Nvidia GeForce RTX 2060 Super Windforce GV-N206SWF2-8GD 8GB 192Bit GDDR6 PCI-E 3.0 Ekran Kartı,8081.94,8082.0,16.597,2,415,198,377
8.0,NVIDIA,GeForce RTX 2060 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-ne6206ss19p2-1062a-nvidia-geforce-rtx-2060-super-8-gb-gddr6-ekran-karti-fiyatlari,627707774",Palit NE6206SS19P2-1062A Nvidia GeForce RTX 2060 SUPER 8 GB GDDR6 Ekran Kartı,12899.0,12899.0,16.597,2,407,185,202
4.0,AMD,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-gaming-geforce-gtx-1650-oc-4gb-ddr5-128-bit-zt-t16500f-10l-ekran-karti-fiyatlari,333024604",Zotac Gaming GeForce GTX 1650 OC 4GB DDR5 128 Bit ZT-T16500F-10L Ekran Kartı,4349.0,4349.0,7.838,0,76,424,208
12.0,AMD,Radeon RX 6750 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-r675xtaoruse12g-rx6750xt-elite-12-gb-192-bit-gddr6-ekran-karti-fiyatlari,1838349930",Gigabyte GV-R675XTAORUSE12G RX6750XT Elite 12 GB 192 Bit GDDR6 Ekran Kartı,12899.0,12899.0,21.532,2,29,49,539
2.0,NVIDIA,,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-2-gb-64-bit-ddr3-710-2-sl-ekran-karti-fiyatlari,49255739",Asus 2 GB 64 Bit DDR3 710-2-SL Ekran Kartı,2200.0,2200.0,,0,458,116,303
5.0,NVIDIA,Tesla K20m,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-nvidia-tesla-k20-5gb-320-bit-ekran-karti-fiyatlari,40460089",Pny Nvidia Tesla K20 5GB 320 Bit Ekran Kartı,26900.0,26900.0,4.331,0,192,249,452
,,Radeon R9 290X,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-r9-290x-matrix-p-4gd5-ekran-karti-fiyatlari,10196625",Asus R9-290X-Matrix-P-4GD5 Ekran Kartı,320.0,320.0,8.799,0,347,252,301
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-gtx-1650-phoenix-oc-4gb-gddr5-128bit-ph-gtx1650-o4g-ekran-karti-fiyatlari,251017476",Asus GTX 1650 Phoenix OC 4GB GDDR5 128Bit PH-GTX1650-O4G Ekran Kartı,4899.0,4899.0,7.838,0,279,442,205
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-radeon-rx-6700-xt-eagle-12-gb-ekran-karti-fiyatlari,1076249657",Gigabyte Radeon RX 6700 XT Eagle 12 GB Ekran Kartı,15802.71,15803.0,19.6,2,472,165,518
6.0,NVIDIA,GeForce GTX 1660,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-dual-geforce-gtx-1660s-advanced-edition-evo-tuf-3-gtx1660s-a6g-evo-6gb-192bit-gddr6-dx12-pci-e-3-0-ekran-karti-fiyatlari,413659372",Asus Dual GeForce GTX 1660S Advanced Edition Evo TUF 3-GTX1660S-A6G-EVO 6GB 192Bit GDDR6 DX12 PCI-E 3.0 Ekran Kartı,4999.0,5439.0,11.753,0,456,397,516
4.0,AMD,Radeon RX 6400,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-amd-radeon-rx-6400-eagle-4g-gv-r64eagle-4gd-4-gb-gddr6-64-bit-ekran-karti-fiyatlari,1806473912",Gigabyte AMD Radeon RX 6400 EAGLE 4G GV-R64EAGLE-4GD 4 GB GDDR6 64 Bit Ekran Kartı,3699.0,3699.0,7.307,0,253,400,192
6.0,NVIDIA,GeForce GTX 1660 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-gtx1660ti-ventus-xs-oc-6gb-ekran-karti-fiyatlari,199061172",MSI GeForce GTX1660Ti Ventus XS OC 6GB Ekran Kartı,12999.0,12999.0,11.913,0,299,355,105
48.0,NVIDIA,Quadro RTX 6000,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-vcnrtxa6000-pb-48-gb-rtx-a6000-gddr6-384-bit-4x-dp-pcie-16x-v4-0-ekran-karti-fiyatlari,1553440925",Pny VCNRTXA6000-PB 48 GB Rtx A6000 Gddr6 384 Bit 4x-dp Pcie 16x V4.0 Ekran Kartı,115592.0,115592.0,19.177,1,501,82,145
4.0,AMD,Radeon RX 550,"https://www.cimri.com/ekran-kartlari/en-ucuz-lenovo-amd-radeon-rx550x-4gb-gddr5-128bit-ekran-karti-fiyatlari,1475129505",Lenovo Amd Radeon RX550X 4GB GDDR5 128BIT Ekran Kartı,2069.18,2069.0,2.701,0,13,287,284
4.0,AMD,Radeon R7 260,"https://www.cimri.com/ekran-kartlari/en-ucuz-powercolor-r7-240-4gb-ekran-karti-fiyatlari,4692817",Powercolor R7-240-4GB Ekran Kartı,2774.41,2774.0,2.892,0,13,512,207
6.0,NVIDIA,GeForce GTX 1660,"https://www.cimri.com/ekran-kartlari/en-ucuz-galax-geforce-gtx-1660-oc-6gb-192-bit-gddr5-glx-60srh7dsy91c-ekran-karti-fiyatlari,229734862",Galax GeForce GTX 1660 OC 6GB 192 Bit GDDR5 GLX-60SRH7DSY91C Ekran Kartı,4875.0,4875.0,11.753,0,84,65,397
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-gtx-1650-d6-aero-itx-oc-4gb-128-bit-gddr6-ekran-karti-fiyatlari,822021979",MSI GTX 1650 D6 AERO ITX OC 4GB 128 Bit GDDR6 Ekran Kartı,5099.0,5099.0,7.838,0,76,279,11
6.0,NVIDIA,GeForce GTX 1660,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-phoenix-gtx1660-6gb-192bit-ekran-karti-fiyatlari,214109409",Asus Phoenix GTX1660 6GB 192Bit Ekran Kartı,10239.6,10240.0,11.753,0,163,130,8
8.0,AMD,Radeon RX 6600,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-rx6600-mech-2x-8gb-128b-gddr6-ekran-karti-fiyatlari,1391655772",MSI RX6600 Mech 2X 8GB 128B GDDR6 Ekran Kartı,8999.99,9000.0,14.941,2,230,548,490
4.0,AMD,Radeon RX 6400,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-r64d6-4gl-radeon-rx-6400-4-gb-64-bit-gddr6-pci-e-4-0-ekran-karti-fiyatlari,1751477177",Gigabyte GV-R64D6-4GL Radeon RX 6400 4 GB 64 Bit GDDR6 PCI-E 4.0 Ekran Kartı,3999.0,3999.0,7.307,0,253,263,434
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-gtx-1650-d6-oc-low-profile-gv-n1656oc-4gl-4-gb-gddr6-128-bit-ekran-karti-fiyatlari,814399331",Gigabyte GeForce GTX 1650 D6 OC Low Profile GV-N1656OC-4GL 4 GB GDDR6 128 Bit Ekran Kartı,5891.08,5891.0,7.838,0,170,404,134
6.0,NVIDIA,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-dual-geforce-rtx-2060-evo-6gb-192bit-gddr6-pci-e-3-0-ekran-karti-fiyatlari,515075935",Asus Dual GeForce RTX 2060 EVO 6GB 192Bit GDDR6 PCI-E 3.0 Ekran Kartı,13999.0,13999.0,14.058,0,396,309,230
8.0,NVIDIA,GeForce RTX 3050,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-dual-rtx3050-8g-8-gb-gddr6-128-bitoc-1xhdmi-3xdp-rgb-ekran-karti-fiyatlari,1793888842",Asus Geforce Dual-RTX3050-8G 8 GB GDDR6 128 bit OC 1xHDMI 3xDP RGB Ekran Kartı,8842.52,8843.0,12.709,0,25,481,144
2.0,AMD,Radeon HD 8950,"https://www.cimri.com/ekran-kartlari/en-ucuz-axle-3d-hd5450-2-gb-64-bit-ddr3-ekran-karti-fiyatlari,797292470",Axle 3D HD5450 2 GB 64 Bit DDR3 Ekran Kartı,1052.53,1053.0,2.315,0,439,125,258
1.0,AMD,Radeon R9 390,"https://www.cimri.com/ekran-kartlari/en-ucuz-quadro-amd-r5-230-1gb-ekran-karti-fiyatlari,63213043",Quadro AMD R5 230 1GB Ekran Kartı,858.98,859.0,9.073,0,280,161,210
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-rtx-3070-amp-holo-lhr-zt-a30700f-10plhr-8gb-256-bit-gddr6-ekran-karti-fiyatlari,957469747",Zotac RTX 3070 AMP Holo LHR ZT-A30700F-10PLHR 8GB 256 Bit GDDR6 Ekran Kartı,13960.43,13960.0,22.449,2,547,504,508
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-gainward-nvidia-geforce-rtx-3070-phoenix-v1-lhr-ne63070019p2-1041x-8-gb-gddr6-256-bit-ekran-karti-fiyatlari,938195653",Gainward NVIDIA GeForce RTX 3070 Phoenix V1 LHR NE63070019P2-1041X 8 GB GDDR6 256 Bit Ekran Kartı,19113.9,28259.0,22.449,2,333,270,333
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-ph-gtx1650-4g-4gb-128bit-gddr5-dphdmidvi-pci-3-0-ekran-karti-fiyatlari,561756479",Asus PH-GTX1650-4G 4GB 128Bit GDDR5 DP/HDMI/DVI PCI 3.0 Ekran Kartı,4711.48,4711.0,7.838,0,132,179,158
16.0,AMD,Radeon RX 6800,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-radeon-rx-6800-gaming-x-trio-oc-16gb-256bit-gddr6-pci-express-4-0-ekran-karti-fiyatlari,750343859",MSI Radeon RX 6800 Gaming X Trio OC 16GB 256Bit GDDR6 PCI-Express 4.0 Ekran Kartı,24871.35,24871.0,21.917,2,79,79,399
8.0,NVIDIA,GeForce RTX 3070 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-nvidia-geforce-rtx3070ti-ned307t019p2-1046a-gamingpro-lhr-8gb-256bit-dx12-pci-e-4-0-gddr6x-ekran-karti-fiyatlari,886673383",Palit Nvidia GeForce RTX3070Ti NED307T019P2-1046A GAMINGPRO LHR 8GB 256Bit DX12 PCI-e 4.0 GDDR6X Ekran Kartı,16666.0,16666.0,23.741,2,363,363,498
11.0,NVIDIA,GeForce RTX 2080 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rog-strix-rtx2080ti-11gb-352bit-strix-rtx2080ti-o11g-ekran-karti-fiyatlari,175935091",Asus ROG Strix RTX2080Ti 11GB 352Bit STRIX-RTX2080TI-O11G Ekran Kartı,36999.9,37000.0,21.896,2,98,50,194
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-powercolor-fighter-rx6700xt-12gb-192bit-gddr6-dx-12-pci-express-4-0-ekran-karti-fiyatlari,782327187",Powercolor Fighter RX6700XT 12GB 192BIT GDDR6 Dx-12 Pcı Express 4.0 Ekran Kartı,10261.98,10262.0,19.6,2,336,93,45
16.0,AMD,Radeon RX 6800 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-xfx-amd-radeon-rx-6800-xt-speedster-merc319-rx-68xtalfd9-16-gb-gddr6-256-bit-ekran-karti-fiyatlari,1027586260",XFX AMD Radeon RX 6800 XT Speedster MERC319 RX-68XTALFD9 16 GB GDDR6 256 Bit Ekran Kartı,27999.0,27999.0,24.655,1,150,388,150
16.0,AMD,Radeon RX 6900 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rx6900xt-t16g-rog-strix-lc-gaming-16gb-256bit-1xhdmi-2xdp-ekran-karti-fiyatlari,976204256",Asus RX6900XT-T16G Rog Strix LC Gaming 16GB 256Bit 1xHDMI 2xDP Ekran Kartı,29999.0,29999.0,26.814,1,98,58,427
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-nvidia-geforce-rtx3080-ned3080019ia-132aa-gamingpro-10gb-320bit-dx12-pci-e-4-0-gddr6x-ekran-karti-fiyatlari,875651466",Palit Nvidia GeForce RTX3080 NED3080019IA-132AA GAMINGPRO 10GB 320Bit DX12 PCI-e 4.0 GDDR6X Ekran Kartı,20459.34,20459.0,25.389,2,464,276,429
8.0,NVIDIA,GeForce RTX 3050,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-rtx3050-8g-rtx3050-8-gb-dual-gddr6-128-bit-hdmi-dp-pcie-16x-v4-0-ekran-karti-fiyatlari,1775797561",Asus RTX3050-8G RTX3050 8 GB Dual Gddr6 128 Bit HDMI Dp Pcie 16X V4.0 Ekran Kartı,9285.79,9286.0,12.709,0,144,421,396
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-gv-n1656wf2oc-4gd-nvidia-geforce-gtx-1650-4-gb-gddr6-ekran-karti-fiyatlari,627743630",Gigabyte GV-N1656WF2OC-4GD Nvidia GeForce GTX 1650 4 GB GDDR6 Ekran Kartı,5995.0,5995.0,7.838,0,536,292,134
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-radeon-rx-6700-xt-eagle-oc-12g-192-bit-ekran-karti-fiyatlari,1769349714",Gigabyte Radeon Rx 6700 Xt Eagle Oc 12g 192 Bit Ekran Kartı,14186.52,14187.0,19.6,2,539,149,136
10.0,NVIDIA,GeForce RTX 3080,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3080-gv-n3080aorus-m-10gd-10gb-oc-320bit-gddr6x-pci-express-4-0-ekran-karti-fiyatlari,678411626",Gigabyte GeForce RTX 3080 GV-N3080AORUS M-10GD 10GB OC 320Bit GDDR6X PCI-Express 4.0 Ekran Kartı,33361.69,33362.0,25.389,2,428,238,194
8.0,AMD,Radeon RX 6600,"https://www.cimri.com/ekran-kartlari/en-ucuz-powercolor-amd-radeon-rx-6600-hellhound-axrx-6600-8gbd6-3dhl-8-gb-gddr6-128-bit-ekran-kartij-fiyatlari,965661563",Powercolor AMD Radeon RX 6600 Hellhound AXRX 6600 8GBD6-3DHL 8 GB GDDR6 128 Bit Ekran Kartıj,10815.5,10816.0,14.941,2,533,535,198
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-gtx-1660-super-tuf-o6g-gaming-6-gb-gddr6-192-bit-ekran-karti-fiyatlari,1347693324",Asus GeForce GTX 1660 Super TUF O6G Gaming 6 GB GDDR6 192 Bit Ekran Kartı,6568.88,6569.0,12.79,0,52,422,70
8.0,AMD,Radeon RX 6600 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-radeon-rx-6600-xt-rog-strix-o8g-gaming-8-gb-gddr6-128-bit-ekran-karti-fiyatlari,1113063123",Asus Radeon RX 6600 XT Rog Strix O8G Gaming 8 GB GDDR6 128 Bit Ekran Kartı,17632.36,17632.0,16.313,2,497,89,407
4.0,AMD,Radeon RX 560,"https://www.cimri.com/ekran-kartlari/en-ucuz-axle-radeon-rx560-4-gb-128-bit-ddr5-dual-fan-ekran-karti-fiyatlari,930750214",Axle Radeon RX560 4 GB 128 Bit DDR5 Dual Fan Ekran Kartı,2859.84,2860.0,3.629,0,283,164,142
6.0,NVIDIA,GeForce GTX 1660,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-nvidia-geforce-gtx-1660-ventus-xs-oc-6-gb-192-bit-gddr5-ekran-karti-fiyatlari,614935951",MSI NVIDIA GeForce GTX 1660 Ventus XS OC 6 GB 192 Bit GDDR5 Ekran Kartı,10558.07,10558.0,11.753,0,362,357,378
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-zotac-gaming-gtx1650-amp-4g-gddr6-zt-t16520j-10l-ekran-karti-fiyatlari,613462094",Zotac GAMING GTX1650 AMP 4G GDDR6 ZT-T16520J-10L Ekran Kartı,7490.9,7491.0,7.838,0,304,250,341
2.0,NVIDIA,T1000,"https://www.cimri.com/ekran-kartlari/en-ucuz-inno3d-n1030-1sdv-e5bl-nvidia-geforce-gt-1030-2-gb-gddr5-ekran-karti-fiyatlari,627713600",Inno3D N1030-1SDV-E5BL Nvidia GeForce GT 1030 2 GB GDDR5 Ekran Kartı,3756.99,3757.0,7.703,0,287,280,257
8.0,NVIDIA,GeForce RTX 3050,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-rtx-3050-aero-itx-8-gb-gddr6-128-bit-ekran-karti-fiyatlari,1739518574",MSI GEFORCE RTX 3050 AERO ITX 8 GB GDDR6 128 Bit Ekran Kartı,8623.9,8624.0,12.709,0,254,144,457
16.0,AMD,Radeon RX 6800,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-radeon-rx-6800-aorus-master-16-g-16-gb-gddr6-256-bit-ekran-karti-fiyatlari,1475337227",Gigabyte Radeon RX 6800 Aorus Master 16 G 16 GB GDDR6 256 Bit Ekran Kartı,27924.11,27924.0,21.917,2,326,94,310
2.0,NVIDIA,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-geforce-gt730-2-gb-ddr3-single-fan-ekran-karti-fiyatlari,1112559516",Pny Geforce GT730 2 GB DDR3 Single Fan Ekran Kartı,1465.05,1465.0,9.641,0,184,218,228
8.0,NVIDIA,GeForce RTX 3070,"https://www.cimri.com/ekran-kartlari/en-ucuz-palit-nvidia-geforce-rtx3070-ne63070019p2-1040j-jetstream-8gb-256bit-dx12-pci-e-4-0-gddr6-ekran-karti-fiyatlari,875651485",Palit Nvidia GeForce RTX3070 NE63070019P2-1040J JETSTREAM 8GB 256Bit DX12 PCI-e 4.0 GDDR6 Ekran Kartı,14765.13,18383.0,22.449,2,376,527,433
6.0,NVIDIA,GeForce RTX 2060,"https://www.cimri.com/ekran-kartlari/en-ucuz-gainward-geforce-rtx2060-ghost-6gb-192bit-pci-e-3-0-ekran-karti-ne62060018j9-1160x-1-fiyatlari,884247769",Gainward Geforce Rtx2060 Ghost 6gb 192bıt Pcı-e 3.0 Ekran Kartı Ne62060018j9-1160x-1,7494.9,7495.0,14.058,0,377,550,514
,,GeForce GTX 970,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-nvidia-geforce-gt-710-2gb-64bit-ddr3-ekran-karti-fiyatlari,43470800",Asus Nvidia GeForce GT 710 2GB 64Bit DDR3 Ekran Kartı,1899.0,1899.0,9.641,0,317,214,199
16.0,AMD,Radeon RX 6900 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-xfx-rx-69xtatbd9-speedster-merc-319-rx-6900-xt-black-16-gb-gaming-ekran-karti-fiyatlari,1088777944",XFX RX-69XTATBD9 Speedster Merc 319 Rx 6900 Xt Black 16 GB Gaming Ekran Kartı,19799.01,19799.0,26.814,2,194,310,94
4.0,NVIDIA,,"https://www.cimri.com/ekran-kartlari/en-ucuz-gainward-geforce-gtx-1050-ti-4gb-128bit-ddr5-ekran-karti-fiyatlari,42321595",Gainward GeForce GTX 1050 Ti 4GB 128Bit DDR5 Ekran kartı,5068.48,5068.0,,0,200,107,240
6.0,NVIDIA,GeForce GTX 1660 SUPER,"https://www.cimri.com/ekran-kartlari/en-ucuz-manli-n5371660sm24364-gtx1660-super-gallardo-m2436n537-00-192-bit-gddr6-6-gb-ekran-karti-fiyatlari,1112559579",Manli N5371660SM24364 GTX1660 Super Gallardo M2436+N537-00 192 Bit GDDR6 6 GB Ekran Kartı,6399.0,6399.0,12.79,0,298,489,52
6.0,AMD,Radeon RX 5600 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asrock-rx5600xt-pgd3-6go-amd-radeon-rx-5600-xt-6-gb-gddr6-ekran-karti-fiyatlari,627728209",Asrock RX5600XT PGD3 6GO AMD Radeon RX 5600 XT 6 GB GDDR6 Ekran Kartı,15812.99,16307.0,13.816,2,138,406,453
6.0,NVIDIA,GeForce GTX 1660 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-gainward-426018336-4375-nvidia-geforce-gtx-1660-ti-6-gb-gddr6-ekran-karti-fiyatlari,627709676",Gainward 426018336-4375 Nvidia GeForce GTX 1660 Ti 6 GB GDDR6 Ekran Kartı,8039.7,10953.0,11.913,0,397,382,337
2.0,AMD,Radeon RX 550,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-amd-radeon-rx550-2-gb-64-bit-gddr5-3-0-ekran-karti-fiyatlari,1728472031",Asus Amd Radeon Rx550 2 GB 64 Bit GDDR5 3.0 Ekran Kartı,2591.88,2778.0,2.701,0,212,133,524
4.0,NVIDIA,GeForce GTX 1650,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-geforce-gtx-1650-4gb-tuf-gtx1650-4gd6-p-gaming-1620mhz-gddr6-dx12-pci-express-3-0-ekran-karti-fiyatlari,644846416",Asus GeForce GTX 1650 4GB TUF-GTX1650-4GD6-P-GAMING 1620MHz GDDR6 DX12 PCI-Express 3.0 Ekran Kartı,5065.34,5065.0,7.838,0,119,141,160
4.0,NVIDIA,GeForce GTX 1050 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-gtx-1050-ti-4gt-lp-4-gb-gddr5-128-bit-ekran-karti-fiyatlari,1157570214",Msi GeForce GTX 1050 Ti 4GT LP 4 GB GDDR5 128 Bit Ekran Kartı,4275.0,4275.0,6.296,0,252,347,177
12.0,NVIDIA,GeForce RTX 3060,"https://www.cimri.com/ekran-kartlari/en-ucuz-gigabyte-geforce-rtx-3060-gaming-oc-12gb-v2-lhr-ekran-karti-fiyatlari,844824896",Gigabyte GeForce RTX 3060 Gaming OC 12GB V2 LHR ekran kartı,12139.87,12140.0,17.156,2,272,59,403
12.0,AMD,Radeon RX 6700 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-radeon-rx-6700-xt-mech-2x-12g-rx6700xt-12gd6-192b-ekran-karti-fiyatlari,1578695677",MSI Radeon RX 6700 XT MECH 2X 12G RX6700XT 12GD6 192B Ekran Kartı,11729.0,11729.0,19.6,2,16,229,21
8.0,AMD,Radeon RX 6600 XT,"https://www.cimri.com/ekran-kartlari/en-ucuz-asus-radeon-rx-6600-xt-dual-o8g-oc-8-gb-gddr6-128-bit-ekran-karti-fiyatlari,1325622925",Asus Radeon RX 6600 XT Dual O8G OC 8 GB GDDR6 128 Bit Ekran Kartı,10300.0,10300.0,16.313,2,46,173,315
8.0,AMD,Radeon Pro W5700,"https://www.cimri.com/ekran-kartlari/en-ucuz-hp-9gc15aa-radeon-pro-w5700-8-gb-gddr-6-5-mdp-usb-c-ekran-karti-fiyatlari,1513964930",HP 9GC15AA Radeon Pro W5700 8 GB Gddr 6 5 mdp USB-C Ekran Kartı,25264.21,32666.0,15.601,2,289,363,149
24.0,NVIDIA,Quadro RTX 5000,"https://www.cimri.com/ekran-kartlari/en-ucuz-pny-vcnrtxa5000-sb-ouadro-rtx-a5000-24-gb-gddr-6-384-bit-ekran-karti-fiyatlari,1039198001",Pny VCNRTXA5000-SB Ouadro Rtx A5000 24 GB GDDR 6 384 Bit Ekran Kartı,53699.0,53699.0,16.255,1,332,104,335
4.0,NVIDIA,Quadro T1000,"https://www.cimri.com/ekran-kartlari/en-ucuz-hp-nvidia-quadro-t1000-20x22aa-gddr6-4gb-ekran-karti-fiyatlari,1294409467",HP Nvidia Quadro T1000 20X22AA GDDR6 4GB Ekran Kartı,8649.11,8649.0,6.571,0,82,166,91
24.0,NVIDIA,GeForce RTX 3090 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-24-gb-rtx3090ti-suptim-x-gddr6x-384-bit-hdmi-dp-pcie-16x-v4-0-ekran-karti-fiyatlari,1730956068",MSI 24 GB RTX3090TI Suptim X GDDR6X 384 Bit HDMI DP PCIE 16X V4.0 Ekran Kartı,46570.01,46570.0,29.847,1,286,387,72
8.0,NVIDIA,GeForce RTX 3060 Ti,"https://www.cimri.com/ekran-kartlari/en-ucuz-msi-geforce-rtx3060ti-ventus-2x-8g-ocv1-lhr-ddr6-256b-1xhdmi-3xdp-ekran-karti-fiyatlari,1444017613",MSI Geforce RTX3060TI Ventus 2X 8G OCV1 LHR DDR6 256B 1XHDMI 3XDP Ekran Kartı,12404.74,12405.0,20.544,2,503,57,350
